lat_diff,lon,tag,error,lat,type,lon_diff
0.00032709999999980255,-79.5657841,[],Coordinates out of range,43.6230729,node,0.0023158999999992602
0.039493800000002466,-79.5682398,[],Coordinates out of range,43.6628938,node,0.00013979999999946813
0.03969990000000223,-79.5683885,[],Coordinates out of range,43.6630999,node,0.0002884999999963611
0.03989270000000289,-79.5685001,[],Coordinates out of range,43.6632927,node,0.00040009999999313095
0.04262390000000238,-79.5682150,[],Coordinates out of range,43.6660239,node,0.00011499999999387
0.04348740000000362,-79.5685939,[],Coordinates out of range,43.6668874,node,0.0004938999999950511
0.044304100000005064,-79.5685409,[],Coordinates out of range,43.6677041,node,0.0004409000000009655
0.04507790000000256,-79.5687177,[],Coordinates out of range,43.6684779,node,0.0006176999999922828
0.04564930000000089,-79.5690078,[],Coordinates out of range,43.6690493,node,0.0009077999999931308
0.04577000000000453,-79.5692611,[],Coordinates out of range,43.6691700,node,0.001161100000004467
0.045756600000004255,-79.5698482,[],Coordinates out of range,43.6691566,node,0.0017481999999944264
0.04592950000000684,-79.5700049,[],Coordinates out of range,43.6693295,node,0.001904899999999543
0.04618530000000476,-79.5705085,[],Coordinates out of range,43.6695853,node,0.002408500000001368
0.04630769999999984,-79.5707229,[],Coordinates out of range,43.6697077,node,0.0026229000000057567
0.046476200000000745,-79.5712519,[],Coordinates out of range,43.6698762,node,0.0031518999999917696
0.0466845000000049,-79.5707046,[],Coordinates out of range,43.6700845,node,0.0026045999999979585
0.04721320000000162,-79.5702004,[],Coordinates out of range,43.6706132,node,0.002100400000003333
0.047517600000006155,-79.5703365,[],Coordinates out of range,43.6709176,node,0.0022364999999950896
0.047778100000002155,-79.5704806,[],Coordinates out of range,43.6711781,node,0.00238059999999507
0.048204200000000696,-79.5706920,[],Coordinates out of range,43.6716042,node,0.0025919999999928223
0.048207800000000134,-79.5706741,[],Coordinates out of range,43.6716078,node,0.0025741000000039094
0.049109700000002476,-79.5688556,[],Coordinates out of range,43.6725097,node,0.0007556000000050744
0.049033200000003774,-79.5686695,[],Coordinates out of range,43.6724332,node,0.000569499999997447
0.04791330000000471,-79.5686798,[],Coordinates out of range,43.6713133,node,0.0005797999999970216
0.04723470000000418,-79.5687441,[],Coordinates out of range,43.6706347,node,0.0006441000000023678
0.04708610000000135,-79.5684905,[],Coordinates out of range,43.6704861,node,0.00039049999999463125
0.028290700000006552,-79.5686180,[],Coordinates out of range,43.6516907,node,0.0005179999999995744
0.028963400000002082,-79.5681730,[],Coordinates out of range,43.6523634,node,7.300000000043383e-05
0.028553800000004514,-79.5682348,[],Coordinates out of range,43.6519538,node,0.00013479999999788106
0.028904900000000566,-79.5683725,[],Coordinates out of range,43.6523049,node,0.00027249999999412466
0.028174300000003427,-79.5684629,[],Coordinates out of range,43.6515743,node,0.0003628999999989446
0.0570803999999967,-79.3373416,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8021804,node,0.05584160000000793
0.057406999999997765,-79.3361573,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8025070,node,0.05465730000000235
0.0248020000000011,-79.4758873,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7699020,node,0.09221270000000459
0.025483799999996393,-79.4727545,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7705838,node,0.09534550000000763
0.026208900000000313,-79.4695873,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7713089,node,0.09851270000000056
0.027392700000000048,-79.4636994,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7724927,node,0.10440060000000528
0.026756300000002398,-79.4668649,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7718563,node,0.10123509999999669
0.0234152000000023,-79.4818823,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7685152,node,0.08621770000000595
0.02265289999999709,-79.4847834,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7677529,node,0.0833166000000034
0.024140400000000284,-79.4789726,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7692404,node,0.0891273999999953
0.008357099999997786,-79.5368416,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7534571,node,0.03125839999999869
0.010360099999999761,-79.5352815,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7554601,node,0.03281850000000475
0.011996799999998586,-79.5325606,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7570968,node,0.03553940000000466
0.012706999999998914,-79.5296866,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7578070,node,0.038413399999996045
0.013422599999998397,-79.5261405,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.7585226,node,0.04195950000000437
0.09362169999999992,-79.1882938,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8387217,node,0.09320619999999735
0.09297169999999966,-79.1909803,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8380717,node,0.09051969999998732
0.09234020000000243,-79.1935124,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8374402,node,0.08798759999999106
0.09170869999999809,-79.1961302,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8368087,node,0.08536979999999517
0.09110820000000075,-79.1986622,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8362082,node,0.08283779999999297
0.0904147999999978,-79.2012543,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8355148,node,0.08024569999999187
0.08984519999999918,-79.2037262,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8349452,node,0.07777379999998857
0.08916409999999786,-79.2062325,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8342641,node,0.07526749999999538
0.08847070000000201,-79.2087044,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8335707,node,0.07279559999999208
0.08769679999999624,-79.2110561,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8327968,node,0.07044390000000078
0.08699089999999643,-79.2132448,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8320909,node,0.06825519999999585
0.08615509999999915,-79.2158197,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8312551,node,0.0656802999999968
0.08530059999999651,-79.2184462,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8304006,node,0.06305379999999161
0.08453279999999808,-79.2207464,"[{'k': 'power', 'v': 'tower'}, {'k': 'source', 'v': 'yahoo'}]",Coordinates out of range,43.8296328,node,0.06075359999999819
0.09926759999999746,-79.1624760,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8443676,node,0.11902399999999602
0.09591230000000195,-79.1778912,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8410123,node,0.10360879999998929
0.0964501999999996,-79.1752288,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8415502,node,0.10627119999999479
0.0969770999999966,-79.1725782,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8420771,node,0.1089217999999903
0.09752189999999672,-79.1699432,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8426219,node,0.11155679999998824
0.09810999999999837,-79.1672997,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8432100,node,0.11420029999999315
0.09872279999999733,-79.1644243,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8438228,node,0.11707570000000089
0.0030584000000004608,-79.3823964,[],Coordinates out of range,43.7481584,node,0.10089640000001054
0.0027217000000021585,-79.3820709,[],Coordinates out of range,43.7478217,node,0.10057090000000812
0.002456000000002234,-79.3819433,[],Coordinates out of range,43.7475560,node,0.10044330000000912
0.0022012000000017906,-79.3817782,[],Coordinates out of range,43.7473012,node,0.10027820000000531
0.0020223000000001434,-79.3813429,[],Coordinates out of range,43.7471223,node,0.09984290000001295
0.00033510000000092077,-79.3787305,[],Coordinates out of range,43.7454351,node,0.0972305000000091
3.0000000002416982e-05,-79.3784572,[],Coordinates out of range,43.7451300,node,0.09695720000000563
0.0005245999999985429,-79.3771805,[],Coordinates out of range,43.7456246,node,0.09568050000000028
0.0040619999999975676,-79.3807036,[],Coordinates out of range,43.7491620,node,0.09920360000000983
0.003804799999997499,-79.3821038,[],Coordinates out of range,43.7489048,node,0.1006038000000018
0.0036958000000026914,-79.3823935,[],Coordinates out of range,43.7487958,node,0.10089350000001218
0.0033992999999981066,-79.3828461,[],Coordinates out of range,43.7484993,node,0.10134610000000066
0.002091399999997634,-79.3808846,[],Coordinates out of range,43.7471914,node,0.0993846000000076
0.0020651999999969917,-79.3806553,[],Coordinates out of range,43.7471652,node,0.09915530000000672
0.0019387999999977978,-79.3804561,[],Coordinates out of range,43.7470388,node,0.09895610000000943
0.0013937000000012745,-79.3800139,[],Coordinates out of range,43.7464937,node,0.09851390000000038
0.0009816999999969767,-79.3795590,[],Coordinates out of range,43.7460817,node,0.09805900000000634
0.0007225000000019577,-79.3791745,[],Coordinates out of range,43.7458225,node,0.09767450000001077
0.00011609999999961929,-79.3788349,[],Coordinates out of range,43.7452161,node,0.097334900000007
0.003201900000000535,-79.3812089,[],Coordinates out of range,43.7483019,node,0.0997089000000102
0.0027645999999990067,-79.3800563,[],Coordinates out of range,43.7478646,node,0.0985563000000127
0.002037399999998968,-79.3794810,[],Coordinates out of range,43.7471374,node,0.09798100000000431
0.0012503999999964321,-79.3783626,[],Coordinates out of range,43.7463504,node,0.09686260000000857
0.003475500000000409,-79.3804936,[],Coordinates out of range,43.7485755,node,0.09899360000000001
0.002661400000000924,-79.3810036,[],Coordinates out of range,43.7477614,node,0.09950360000000558
0.0024279000000007045,-79.3805200,[],Coordinates out of range,43.7475279,node,0.0990200000000101
0.0007006000000018275,-79.3781030,[],Coordinates out of range,43.7458006,node,0.09660300000000177
0.04050729999999447,-79.5426224,[],Coordinates out of range,43.5828927,node,0.0254776000000021
0.0459064000000069,-79.5682472,[],Coordinates out of range,43.6693064,node,0.00014720000000068012
0.046211200000001895,-79.5685105,[],Coordinates out of range,43.6696112,node,0.0004105000000009795
0.04653870000000637,-79.5687292,[],Coordinates out of range,43.6699387,node,0.0006292000000058806
0.04698340000000201,-79.5689477,[],Coordinates out of range,43.6703834,node,0.0008476999999942336
0.04736960000000323,-79.5691176,[],Coordinates out of range,43.6707696,node,0.0010175999999972873
0.047556900000003566,-79.5691014,[],Coordinates out of range,43.6709569,node,0.0010013999999927137
0.048611800000003313,-79.5689105,[],Coordinates out of range,43.6720118,node,0.0008105000000000473
0.04957080000000502,-79.5688072,[],Coordinates out of range,43.6729708,node,0.0007071999999936907
0.04982210000000009,-79.5684210,[],Coordinates out of range,43.6732221,node,0.00032099999999957163
0.04420040000000114,-79.5682586,[],Coordinates out of range,43.6676004,node,0.00015859999999179308
0.026213400000003162,-79.2814961,[],Coordinates out of range,43.7188866,node,3.8999999958377884e-06
0.0373079999999959,-79.5423983,[],Coordinates out of range,43.5860920,node,0.02570169999999905
0.03786729999999494,-79.5417804,[],Coordinates out of range,43.5855327,node,0.02631960000000788
0.0006119999999967263,-79.5593633,[],Coordinates out of range,43.6227880,node,0.008736700000000042
0.0006635999999957676,-79.5589742,[],Coordinates out of range,43.6227364,node,0.009125800000006734
0.0004008999999953744,-79.5589077,[],Coordinates out of range,43.6229991,node,0.009192299999995157
0.0004330999999950791,-79.5586652,[],Coordinates out of range,43.6229669,node,0.009434800000008181
0.00011439999999396377,-79.5585845,[],Coordinates out of range,43.6232856,node,0.009515500000006227
7.699999999744023e-05,-79.5588665,[],Coordinates out of range,43.6233230,node,0.009233500000007666
0.0005324999999984925,-79.5595086,[],Coordinates out of range,43.6228675,node,0.008591400000000249
0.0005536999999975478,-79.5593486,[],Coordinates out of range,43.6228463,node,0.008751399999994192
0.00010709999999392039,-79.5103905,[],Coordinates out of range,43.6232929,node,0.05770950000000141
0.0008487999999999829,-79.5122393,[],Coordinates out of range,43.6225512,node,0.055860699999996655
0.0006328999999993812,-79.5113143,[],Coordinates out of range,43.6227671,node,0.056785700000006045
6.999999999379725e-05,-79.5123907,[],Coordinates out of range,43.6233300,node,0.055709300000003736
0.00018239999999991596,-79.5123406,[],Coordinates out of range,43.6232176,node,0.05575939999999946
0.00019809999999864658,-79.5124079,[],Coordinates out of range,43.6232019,node,0.05569210000000169
0.00040429999999958,-79.5123160,[],Coordinates out of range,43.6229957,node,0.05578400000000272
0.0003472999999942772,-79.5120716,[],Coordinates out of range,43.6230527,node,0.05602840000000242
0.0005499999999969418,-79.5119813,[],Coordinates out of range,43.6228500,node,0.05611869999999897
0.000632699999997044,-79.5123356,[],Coordinates out of range,43.6227673,node,0.055764400000001046
9.75999999965893e-05,-79.5144112,[],Coordinates out of range,43.6233024,node,0.05368880000000331
5.3199999996422775e-05,-79.5141934,[],Coordinates out of range,43.6233468,node,0.0539066000000048
0.03511559999999747,-79.5172167,[],Coordinates out of range,43.5882844,node,0.0508832999999953
0.034972499999994966,-79.5174219,[],Coordinates out of range,43.5884275,node,0.05067809999999895
0.03483379999999414,-79.5173947,[],Coordinates out of range,43.5885662,node,0.05070530000000417
0.03471299999999644,-79.5172818,[],Coordinates out of range,43.5886870,node,0.05081819999999482
0.03474109999999797,-79.5170412,[],Coordinates out of range,43.5886589,node,0.051058800000006954
0.03484009999999671,-79.5169123,[],Coordinates out of range,43.5885599,node,0.051187699999999836
0.03543709999999578,-79.5161492,[],Coordinates out of range,43.5879629,node,0.051950800000000186
0.03526929999999595,-79.5158219,[],Coordinates out of range,43.5881307,node,0.05227809999999522
0.058035300000000234,-79.2814033,[],Coordinates out of range,43.6870647,node,9.670000000028267e-05
0.06431270000000211,-79.1741882,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8094127,node,0.10731179999999085
0.06501149999999711,-79.1730310,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8101115,node,0.10846899999999948
0.06617599999999868,-79.1714178,"[{'k': 'power', 'v': 'tower'}]",Coordinates out of range,43.8112760,node,0.11008219999999369
0.0006473999999982993,-79.4811232,[],Coordinates out of range,43.6227526,node,0.08697680000000219
0.0007139999999949964,-79.4810558,[],Coordinates out of range,43.6226860,node,0.08704420000000823
0.0008381999999969025,-79.4809946,[],Coordinates out of range,43.6225618,node,0.08710539999999867
0.0009401999999951727,-79.4808659,[],Coordinates out of range,43.6224598,node,0.08723410000000342
0.0009623999999988087,-79.4806882,[],Coordinates out of range,43.6224376,node,0.08741179999999815
0.0009090999999941118,-79.4805227,[],Coordinates out of range,43.6224909,node,0.08757730000000663
0.0008647999999951139,-79.4804798,[],Coordinates out of range,43.6225352,node,0.08762020000000348
0.0010111999999935506,-79.4800264,[],Coordinates out of range,43.6223888,node,0.0880736000000013
0.0010155999999952314,-79.4793768,[],Coordinates out of range,43.6223844,node,0.088723200000004
0.0009046999999995364,-79.4788866,[],Coordinates out of range,43.6224953,node,0.08921340000000555
0.0014629999999939969,-79.4814807,[],Coordinates out of range,43.6219370,node,0.08661929999999529
0.00014339999999890551,-79.4781552,[],Coordinates out of range,43.6232566,node,0.08994479999999783
0.000600299999995002,-79.4784310,[],Coordinates out of range,43.6227997,node,0.08966900000000066
0.051985500000000684,-79.5685303,[],Coordinates out of range,43.6753855,node,0.0004303000000049906
0.05170240000000348,-79.5684977,[],Coordinates out of range,43.6751024,node,0.000397699999993506
0.05153730000000678,-79.5687782,[],Coordinates out of range,43.6749373,node,0.0006781999999958543
0.05141460000000109,-79.5686608,[],Coordinates out of range,43.6748146,node,0.0005608000000023594
0.0515939000000003,-79.5683542,[],Coordinates out of range,43.6749939,node,0.00025420000000053733
0.05174020000000468,-79.5682759,[],Coordinates out of range,43.6751402,node,0.00017590000000211603
0.05200910000000647,-79.5683216,[],Coordinates out of range,43.6754091,node,0.00022160000000326363
0.0003340999999963401,-79.5665072,[],Coordinates out of range,43.6230659,node,0.0015927999999973963
0.0025024000000044566,-79.5705929,[],Coordinates out of range,43.6259024,node,0.0024928999999929147
6.4899999998147e-05,-79.4818818,[],Coordinates out of range,43.6233351,node,0.08621820000000469
0.006665399999995714,-79.4967919,"[{'k': 'internet_access', 'v': 'wlan'}, {'k': 'internet_access:fee', 'v': 'no'}, {'k': 'name', 'v': 'Mimico'}, {'k': 'operator', 'v': 'GO Transit'}, {'k': 'railway', 'v': 'station'}, {'k': 'service', 'v': 'main'}, {'k': 'wikipedia', 'v': 'en:Mimico GO Station'}]",Coordinates out of range,43.6167346,node,0.07130809999999599
0.03908080000000069,-79.5772476,[],Coordinates out of range,43.7060192,node,0.009147600000005696
0.0008369999999970901,-79.4795917,[],Coordinates out of range,43.6225630,node,0.08850830000000087
0.026024400000004277,-79.5686559,"[{'k': 'highway', 'v': 'traffic_signals'}]",Coordinates out of range,43.6494244,node,0.0005558999999948355
0.0007421999999976947,-79.4754798,[],Coordinates out of range,43.6226578,node,0.09262019999999893
0.0007254999999943834,-79.4753268,[],Coordinates out of range,43.6226745,node,0.09277319999999634
0.0007557999999932008,-79.4751633,[],Coordinates out of range,43.6226442,node,0.09293669999999565
0.0007969999999986044,-79.4748992,[],Coordinates out of range,43.6226030,node,0.0932008000000053
0.0008311999999932596,-79.4748262,[],Coordinates out of range,43.6225688,node,0.09327380000000574
0.0009957999999983258,-79.4746610,[],Coordinates out of range,43.6224042,node,0.0934390000000036
0.0010300000000000864,-79.4746159,[],Coordinates out of range,43.6223700,node,0.09348409999999774
0.0010750999999942223,-79.4744979,[],Coordinates out of range,43.6223249,node,0.09360209999999825
0.0010754999999988968,-79.4741776,[],Coordinates out of range,43.6223245,node,0.09392239999999674
0.001038699999995174,-79.4739420,[],Coordinates out of range,43.6223613,node,0.09415800000000729
0.0009775999999988016,-79.4738395,[],Coordinates out of range,43.6224224,node,0.0942605000000043
0.0006807999999978165,-79.4735175,[],Coordinates out of range,43.6227192,node,0.09458250000000135
0.0005043999999969628,-79.4731953,[],Coordinates out of range,43.6228956,node,0.09490470000000073
0.000339799999999002,-79.4728030,[],Coordinates out of range,43.6230602,node,0.09529700000000219
0.00023969999999451375,-79.4725054,[],Coordinates out of range,43.6231603,node,0.09559459999999831
0.0001031999999980826,-79.4723335,[],Coordinates out of range,43.6232968,node,0.09576649999999631
0.00013049999999736883,-79.4723712,[],Coordinates out of range,43.6232695,node,0.09572880000000339
0.00010919999999714491,-79.4728407,[],Coordinates out of range,43.6232908,node,0.09525929999999505
2.729999999928623e-05,-79.4730126,[],Coordinates out of range,43.6233727,node,0.09508739999999705
0.0014333999999962543,-79.4739961,[],Coordinates out of range,43.6219666,node,0.09410390000000746
0.0013407000000000835,-79.4737894,[],Coordinates out of range,43.6220593,node,0.09431060000000002
0.0012626999999980626,-79.4735467,[],Coordinates out of range,43.6221373,node,0.09455330000000117
0.0008112999999951853,-79.4730280,[],Coordinates out of range,43.6225887,node,0.09507200000000182
0.0007239999999981706,-79.4727503,[],Coordinates out of range,43.6226760,node,0.09534969999999987
0.000622499999998638,-79.4724634,[],Coordinates out of range,43.6227775,node,0.09563660000000596
0.00045869999999581523,-79.4722219,[],Coordinates out of range,43.6229413,node,0.0958781000000073
0.000458099999995909,-79.4720763,[],Coordinates out of range,43.6229419,node,0.09602370000000349
0.000476999999996508,-79.4719244,[],Coordinates out of range,43.6229230,node,0.09617559999999514
0.0005831999999941218,-79.4716676,[],Coordinates out of range,43.6228168,node,0.09643239999999764
0.0007500999999976443,-79.4713690,[],Coordinates out of range,43.6226499,node,0.09673100000000545
0.0007880999999940741,-79.4712642,[],Coordinates out of range,43.6226119,node,0.09683580000000802
0.0007500999999976443,-79.4710493,[],Coordinates out of range,43.6226499,node,0.09705069999999694
0.0005953999999945836,-79.4706260,[],Coordinates out of range,43.6228046,node,0.09747400000000539
0.000526299999997093,-79.4705935,[],Coordinates out of range,43.6228737,node,0.09750649999999439
0.00031010000000009086,-79.4706511,[],Coordinates out of range,43.6230899,node,0.09744890000000339
0.0001204999999941947,-79.4706302,[],Coordinates out of range,43.6232795,node,0.09746979999999894
0.0006124999999954639,-79.4702908,[],Coordinates out of range,43.6227875,node,0.09780920000000037
0.000600299999995002,-79.4699848,[],Coordinates out of range,43.6227997,node,0.09811519999999518
0.0006245999999947571,-79.4698088,[],Coordinates out of range,43.6227754,node,0.09829120000000557
0.0008096999999978038,-79.4693267,[],Coordinates out of range,43.6225903,node,0.09877330000000484
0.0007125999999999522,-79.4692848,[],Coordinates out of range,43.6226874,node,0.09881520000000421
0.0006366999999940504,-79.4693141,[],Coordinates out of range,43.6227633,node,0.09878589999999576
0.00031809999999410365,-79.4696201,[],Coordinates out of range,43.6230819,node,0.09847990000000095
0.0037970999999998867,-79.3833237,[],Coordinates out of range,43.7488971,node,0.10182370000001129
0.0033861000000001695,-79.3823204,[],Coordinates out of range,43.7484861,node,0.10082040000000347
0.003283299999999656,-79.3817139,[],Coordinates out of range,43.7483833,node,0.10021389999999997
0.0031102999999959025,-79.3814070,[],Coordinates out of range,43.7482103,node,0.09990700000000174
0.002915500000000293,-79.3813021,[],Coordinates out of range,43.7480155,node,0.09980210000000511
0.0026018000000007646,-79.3813321,[],Coordinates out of range,43.7477018,node,0.09983210000000042
0.002450400000000741,-79.3812722,[],Coordinates out of range,43.7475504,node,0.09977220000000386
0.0022881000000012364,-79.3811150,[],Coordinates out of range,43.7473881,node,0.09961500000000001
0.0022503000000000384,-79.3806582,[],Coordinates out of range,43.7473503,node,0.09915820000000508
0.00207179999999596,-79.3801117,[],Coordinates out of range,43.7471718,node,0.09861170000000641
0.0019635999999962905,-79.3799395,[],Coordinates out of range,43.7470636,node,0.098439500000012
0.0016770000000008167,-79.3799020,[],Coordinates out of range,43.7467770,node,0.0984020000000072
0.0015093000000021561,-79.3797897,[],Coordinates out of range,43.7466093,node,0.09828970000000936
0.0013231000000004656,-79.3796012,[],Coordinates out of range,43.7464231,node,0.09810120000000211
0.0011337999999980752,-79.3792362,[],Coordinates out of range,43.7462338,node,0.09773619999999994
0.0010864999999995462,-79.3787589,[],Coordinates out of range,43.7461865,node,0.09725889999999993
0.0008632999999989011,-79.3784127,[],Coordinates out of range,43.7459633,node,0.09691270000000429
0.0005388000000010607,-79.3783471,[],Coordinates out of range,43.7456388,node,0.09684710000000507
0.00026839999999594966,-79.3784127,[],Coordinates out of range,43.7453684,node,0.09691270000000429
0.002169399999999655,-79.3838438,[],Coordinates out of range,43.7472694,node,0.10234379999999987
0.0028768999999968514,-79.3839663,[],Coordinates out of range,43.7479769,node,0.10246630000000323
0.001034599999996999,-79.3836485,"[{'k': 'highway', 'v': 'stop'}, {'k': 'source', 'v': 'Bing'}]",Coordinates out of range,43.7461346,node,0.10214850000001263
0.0010715000000018904,-79.3967913,[],Coordinates out of range,43.7461715,node,0.11529130000000976
0.00036159999999796355,-79.4000575,[],Coordinates out of range,43.7454616,node,0.11855750000000853
0.0004156999999977984,-79.3965573,[],Coordinates out of range,43.7455157,node,0.11505730000000369
0.0009983999999931825,-79.4790207,[],Coordinates out of range,43.6224016,node,0.08907929999999453
0.0007719999999977745,-79.4756173,[],Coordinates out of range,43.6226280,node,0.09248270000000502
0.0009570999999937158,-79.4750047,[],Coordinates out of range,43.6224429,node,0.09309530000000166
0.0014015000000000555,-79.4744763,[],Coordinates out of range,43.6219985,node,0.09362369999999487
0.05987530000000163,-79.5712503,[],Coordinates out of range,43.6832753,node,0.0031503000000014936
0.05979850000000653,-79.5714801,[],Coordinates out of range,43.6831985,node,0.0033801000000011072
0.05931400000000053,-79.5722655,[],Coordinates out of range,43.6827140,node,0.004165499999999156
0.05923060000000646,-79.5706289,[],Coordinates out of range,43.6826306,node,0.0025289000000014994
0.05946180000000112,-79.5707725,[],Coordinates out of range,43.6828618,node,0.002672500000002742
0.05975790000000103,-79.5708331,[],Coordinates out of range,43.6831579,node,0.002733100000000377
0.05977800000000144,-79.5710586,[],Coordinates out of range,43.6831780,node,0.0029585999999994783
0.05906200000000439,-79.5742542,[],Coordinates out of range,43.6824620,node,0.006154199999997445
0.05550720000000098,-79.5706694,[],Coordinates out of range,43.6789072,node,0.0025693999999987227
0.05714240000000359,-79.5728484,[],Coordinates out of range,43.6805424,node,0.004748399999996877
0.05535330000000016,-79.5704894,[],Coordinates out of range,43.6787533,node,0.0023893999999984317
0.054631800000002784,-79.5714118,[],Coordinates out of range,43.6780318,node,0.00331180000000586
0.0524501000000015,-79.5684944,[],Coordinates out of range,43.6758501,node,0.0003944000000046799
0.052403800000000444,-79.5681298,[],Coordinates out of range,43.6758038,node,2.9799999992974335e-05
0.052298300000003906,-79.5683014,[],Coordinates out of range,43.6756983,node,0.00020139999999457814
0.0035881000000017593,-79.5681489,[],Coordinates out of range,43.6269881,node,4.889999999591055e-05
0.0033927000000062435,-79.5686544,[],Coordinates out of range,43.6267927,node,0.0005543999999986227
0.0034695000000013465,-79.5691522,[],Coordinates out of range,43.6268695,node,0.0010522000000037224
0.003582500000000266,-79.5699714,[],Coordinates out of range,43.6269825,node,0.0018713999999988573
0.003213999999999828,-79.5713383,[],Coordinates out of range,43.6266140,node,0.0032382999999924778
0.0028020000000026357,-79.5723777,[],Coordinates out of range,43.6262020,node,0.0042777000000029375
0.0026863000000005854,-79.5733586,[],Coordinates out of range,43.6260863,node,0.005258600000004776
0.0022369000000068695,-79.5743553,[],Coordinates out of range,43.6256369,node,0.006255299999992303
0.002114699999999914,-79.5746680,[],Coordinates out of range,43.6255147,node,0.0065680000000014616
0.0021359000000060746,-79.5755049,[],Coordinates out of range,43.6255359,node,0.007404899999997383
0.0029376000000027602,-79.5769378,[],Coordinates out of range,43.6263376,node,0.0088377999999949
0.0034734000000042897,-79.5795986,[],Coordinates out of range,43.6268734,node,0.011498599999995918
0.004200900000000729,-79.5805123,[],Coordinates out of range,43.6276009,node,0.012412299999994048
0.004501900000001058,-79.5813171,[],Coordinates out of range,43.6279019,node,0.013217100000005644
0.005803000000000225,-79.5857977,[],Coordinates out of range,43.6292030,node,0.017697699999999372
0.006036100000002875,-79.5859855,[],Coordinates out of range,43.6294361,node,0.01788550000000555
0.006278800000004026,-79.5860123,[],Coordinates out of range,43.6296788,node,0.017912299999991887
0.006670000000006837,-79.5857886,[],Coordinates out of range,43.6300700,node,0.01768859999999961
0.007704800000006173,-79.5852158,[],Coordinates out of range,43.6311048,node,0.017115799999999126
0.007889600000005714,-79.5851419,[],Coordinates out of range,43.6312896,node,0.01704189999999528
0.009146100000002377,-79.5851419,[],Coordinates out of range,43.6325461,node,0.01704189999999528
0.009666400000000408,-79.5853468,[],Coordinates out of range,43.6330664,node,0.017246799999995233
0.010114400000006185,-79.5857514,[],Coordinates out of range,43.6335144,node,0.017651400000005424
0.01112320000000011,-79.5856223,[],Coordinates out of range,43.6345232,node,0.017522299999995994
0.011936200000000952,-79.5859734,[],Coordinates out of range,43.6353362,node,0.01787339999999915
0.012693800000000977,-79.5856962,[],Coordinates out of range,43.6360938,node,0.01759619999999984
0.013236000000006243,-79.5854176,[],Coordinates out of range,43.6366360,node,0.01731759999999838
0.014038200000001666,-79.5852738,[],Coordinates out of range,43.6374382,node,0.0171737999999948
0.014779900000000623,-79.5859323,[],Coordinates out of range,43.6381799,node,0.017832299999994916
